model_key,threads,layers,units,batch,lr,momentum,decay,step,epochs,train_time_s,best_val_pct,test_acc_pct,model_path,log_path
m604_L1_U128_B256_lr0.1_m0.91_d0.98_s4_T10,10,1,"128",256,0.1,0.91,0.98,4,60,8.5,96.20,94.77,runs/grid_20250929-061848/models/m604_L1_U128_B256_lr0.1_m0.91_d0.98_s4_T10.bin,runs/grid_20250929-061848/logs/m604_L1_U128_B256_lr0.1_m0.91_d0.98_s4_T10.train.log
m605_L1_U128_B256_lr0.1_m0.91_d0.985_s4_T10,10,1,"128",256,0.1,0.91,0.985,4,60,8.9,96.10,94.75,runs/grid_20250929-061848/models/m605_L1_U128_B256_lr0.1_m0.91_d0.985_s4_T10.bin,runs/grid_20250929-061848/logs/m605_L1_U128_B256_lr0.1_m0.91_d0.985_s4_T10.train.log
m606_L1_U128_B256_lr0.1_m0.91_d0.99_s4_T10,10,1,"128",256,0.1,0.91,0.99,4,60,9.7,96.00,94.86,runs/grid_20250929-061848/models/m606_L1_U128_B256_lr0.1_m0.91_d0.99_s4_T10.bin,runs/grid_20250929-061848/logs/m606_L1_U128_B256_lr0.1_m0.91_d0.99_s4_T10.train.log
m607_L1_U128_B256_lr0.1_m0.92_d0.98_s4_T10,10,1,"128",256,0.1,0.92,0.98,4,60,8.1,96.20,94.71,runs/grid_20250929-061848/models/m607_L1_U128_B256_lr0.1_m0.92_d0.98_s4_T10.bin,runs/grid_20250929-061848/logs/m607_L1_U128_B256_lr0.1_m0.92_d0.98_s4_T10.train.log
m608_L1_U128_B256_lr0.1_m0.92_d0.985_s4_T10,10,1,"128",256,0.1,0.92,0.985,4,60,8.1,96.10,94.73,runs/grid_20250929-061848/models/m608_L1_U128_B256_lr0.1_m0.92_d0.985_s4_T10.bin,runs/grid_20250929-061848/logs/m608_L1_U128_B256_lr0.1_m0.92_d0.985_s4_T10.train.log
m609_L1_U128_B256_lr0.1_m0.92_d0.99_s4_T10,10,1,"128",256,0.1,0.92,0.99,4,60,7.9,96.10,94.75,runs/grid_20250929-061848/models/m609_L1_U128_B256_lr0.1_m0.92_d0.99_s4_T10.bin,runs/grid_20250929-061848/logs/m609_L1_U128_B256_lr0.1_m0.92_d0.99_s4_T10.train.log
m610_L1_U128_B256_lr0.1_m0.93_d0.98_s4_T10,10,1,"128",256,0.1,0.93,0.98,4,60,8.6,96.10,94.90,runs/grid_20250929-061848/models/m610_L1_U128_B256_lr0.1_m0.93_d0.98_s4_T10.bin,runs/grid_20250929-061848/logs/m610_L1_U128_B256_lr0.1_m0.93_d0.98_s4_T10.train.log
m611_L1_U128_B256_lr0.1_m0.93_d0.985_s4_T10,10,1,"128",256,0.1,0.93,0.985,4,60,8.4,96.00,94.86,runs/grid_20250929-061848/models/m611_L1_U128_B256_lr0.1_m0.93_d0.985_s4_T10.bin,runs/grid_20250929-061848/logs/m611_L1_U128_B256_lr0.1_m0.93_d0.985_s4_T10.train.log
m612_L1_U128_B256_lr0.1_m0.93_d0.99_s4_T10,10,1,"128",256,0.1,0.93,0.99,4,60,8.5,95.90,94.88,runs/grid_20250929-061848/models/m612_L1_U128_B256_lr0.1_m0.93_d0.99_s4_T10.bin,runs/grid_20250929-061848/logs/m612_L1_U128_B256_lr0.1_m0.93_d0.99_s4_T10.train.log
m613_L1_U128_B256_lr0.1_m0.94_d0.98_s4_T10,10,1,"128",256,0.1,0.94,0.98,4,60,8.3,96.20,95.01,runs/grid_20250929-061848/models/m613_L1_U128_B256_lr0.1_m0.94_d0.98_s4_T10.bin,runs/grid_20250929-061848/logs/m613_L1_U128_B256_lr0.1_m0.94_d0.98_s4_T10.train.log
m614_L1_U128_B256_lr0.1_m0.94_d0.985_s4_T10,10,1,"128",256,0.1,0.94,0.985,4,60,8.1,96.10,94.98,runs/grid_20250929-061848/models/m614_L1_U128_B256_lr0.1_m0.94_d0.985_s4_T10.bin,runs/grid_20250929-061848/logs/m614_L1_U128_B256_lr0.1_m0.94_d0.985_s4_T10.train.log
m615_L1_U128_B256_lr0.1_m0.94_d0.99_s4_T10,10,1,"128",256,0.1,0.94,0.99,4,60,9.1,96.30,94.99,runs/grid_20250929-061848/models/m615_L1_U128_B256_lr0.1_m0.94_d0.99_s4_T10.bin,runs/grid_20250929-061848/logs/m615_L1_U128_B256_lr0.1_m0.94_d0.99_s4_T10.train.log
m616_L1_U128_B512_lr0.1_m0.9_d0.98_s4_T10,10,1,"128",512,0.1,0.9,0.98,4,60,14.6,95.80,94.48,runs/grid_20250929-061848/models/m616_L1_U128_B512_lr0.1_m0.9_d0.98_s4_T10.bin,runs/grid_20250929-061848/logs/m616_L1_U128_B512_lr0.1_m0.9_d0.98_s4_T10.train.log
m617_L1_U128_B512_lr0.1_m0.9_d0.985_s4_T10,10,1,"128",512,0.1,0.9,0.985,4,60,13.0,95.80,94.46,runs/grid_20250929-061848/models/m617_L1_U128_B512_lr0.1_m0.9_d0.985_s4_T10.bin,runs/grid_20250929-061848/logs/m617_L1_U128_B512_lr0.1_m0.9_d0.985_s4_T10.train.log
m618_L1_U128_B512_lr0.1_m0.9_d0.99_s4_T10,10,1,"128",512,0.1,0.9,0.99,4,60,14.6,95.80,94.53,runs/grid_20250929-061848/models/m618_L1_U128_B512_lr0.1_m0.9_d0.99_s4_T10.bin,runs/grid_20250929-061848/logs/m618_L1_U128_B512_lr0.1_m0.9_d0.99_s4_T10.train.log
m619_L1_U128_B512_lr0.1_m0.91_d0.98_s4_T10,10,1,"128",512,0.1,0.91,0.98,4,60,17.8,96.00,94.72,runs/grid_20250929-061848/models/m619_L1_U128_B512_lr0.1_m0.91_d0.98_s4_T10.bin,runs/grid_20250929-061848/logs/m619_L1_U128_B512_lr0.1_m0.91_d0.98_s4_T10.train.log
m620_L1_U128_B512_lr0.1_m0.91_d0.985_s4_T10,10,1,"128",512,0.1,0.91,0.985,4,60,14.8,95.90,94.61,runs/grid_20250929-061848/models/m620_L1_U128_B512_lr0.1_m0.91_d0.985_s4_T10.bin,runs/grid_20250929-061848/logs/m620_L1_U128_B512_lr0.1_m0.91_d0.985_s4_T10.train.log
m621_L1_U128_B512_lr0.1_m0.91_d0.99_s4_T10,10,1,"128",512,0.1,0.91,0.99,4,60,14.8,95.90,94.67,runs/grid_20250929-061848/models/m621_L1_U128_B512_lr0.1_m0.91_d0.99_s4_T10.bin,runs/grid_20250929-061848/logs/m621_L1_U128_B512_lr0.1_m0.91_d0.99_s4_T10.train.log
m622_L1_U128_B512_lr0.1_m0.92_d0.98_s4_T10,10,1,"128",512,0.1,0.92,0.98,4,60,11.2,95.70,94.42,runs/grid_20250929-061848/models/m622_L1_U128_B512_lr0.1_m0.92_d0.98_s4_T10.bin,runs/grid_20250929-061848/logs/m622_L1_U128_B512_lr0.1_m0.92_d0.98_s4_T10.train.log
m623_L1_U128_B512_lr0.1_m0.92_d0.985_s4_T10,10,1,"128",512,0.1,0.92,0.985,4,60,14.1,95.80,94.67,runs/grid_20250929-061848/models/m623_L1_U128_B512_lr0.1_m0.92_d0.985_s4_T10.bin,runs/grid_20250929-061848/logs/m623_L1_U128_B512_lr0.1_m0.92_d0.985_s4_T10.train.log
m624_L1_U128_B512_lr0.1_m0.92_d0.99_s4_T10,10,1,"128",512,0.1,0.92,0.99,4,60,11.5,95.70,94.43,runs/grid_20250929-061848/models/m624_L1_U128_B512_lr0.1_m0.92_d0.99_s4_T10.bin,runs/grid_20250929-061848/logs/m624_L1_U128_B512_lr0.1_m0.92_d0.99_s4_T10.train.log
m625_L1_U128_B512_lr0.1_m0.93_d0.98_s4_T10,10,1,"128",512,0.1,0.93,0.98,4,60,13.4,95.90,94.81,runs/grid_20250929-061848/models/m625_L1_U128_B512_lr0.1_m0.93_d0.98_s4_T10.bin,runs/grid_20250929-061848/logs/m625_L1_U128_B512_lr0.1_m0.93_d0.98_s4_T10.train.log
m626_L1_U128_B512_lr0.1_m0.93_d0.985_s4_T10,10,1,"128",512,0.1,0.93,0.985,4,60,12.8,95.80,94.72,runs/grid_20250929-061848/models/m626_L1_U128_B512_lr0.1_m0.93_d0.985_s4_T10.bin,runs/grid_20250929-061848/logs/m626_L1_U128_B512_lr0.1_m0.93_d0.985_s4_T10.train.log
m627_L1_U128_B512_lr0.1_m0.93_d0.99_s4_T10,10,1,"128",512,0.1,0.93,0.99,4,60,13.3,95.80,94.69,runs/grid_20250929-061848/models/m627_L1_U128_B512_lr0.1_m0.93_d0.99_s4_T10.bin,runs/grid_20250929-061848/logs/m627_L1_U128_B512_lr0.1_m0.93_d0.99_s4_T10.train.log
m628_L1_U128_B512_lr0.1_m0.94_d0.98_s4_T10,10,1,"128",512,0.1,0.94,0.98,4,60,11.5,95.80,94.71,runs/grid_20250929-061848/models/m628_L1_U128_B512_lr0.1_m0.94_d0.98_s4_T10.bin,runs/grid_20250929-061848/logs/m628_L1_U128_B512_lr0.1_m0.94_d0.98_s4_T10.train.log
m629_L1_U128_B512_lr0.1_m0.94_d0.985_s4_T10,10,1,"128",512,0.1,0.94,0.985,4,60,11.2,95.80,94.71,runs/grid_20250929-061848/models/m629_L1_U128_B512_lr0.1_m0.94_d0.985_s4_T10.bin,runs/grid_20250929-061848/logs/m629_L1_U128_B512_lr0.1_m0.94_d0.985_s4_T10.train.log
m630_L1_U128_B512_lr0.1_m0.94_d0.99_s4_T10,10,1,"128",512,0.1,0.94,0.99,4,60,11.2,95.80,94.75,runs/grid_20250929-061848/models/m630_L1_U128_B512_lr0.1_m0.94_d0.99_s4_T10.bin,runs/grid_20250929-061848/logs/m630_L1_U128_B512_lr0.1_m0.94_d0.99_s4_T10.train.log
m631_L1_U256_B128_lr0.1_m0.9_d0.98_s4_T10,10,1,"256",128,0.1,0.9,0.98,4,60,28.7,96.20,95.62,runs/grid_20250929-061848/models/m631_L1_U256_B128_lr0.1_m0.9_d0.98_s4_T10.bin,runs/grid_20250929-061848/logs/m631_L1_U256_B128_lr0.1_m0.9_d0.98_s4_T10.train.log
m632_L1_U256_B128_lr0.1_m0.9_d0.985_s4_T10,10,1,"256",128,0.1,0.9,0.985,4,60,23.3,96.30,95.39,runs/grid_20250929-061848/models/m632_L1_U256_B128_lr0.1_m0.9_d0.985_s4_T10.bin,runs/grid_20250929-061848/logs/m632_L1_U256_B128_lr0.1_m0.9_d0.985_s4_T10.train.log
m633_L1_U256_B128_lr0.1_m0.9_d0.99_s4_T10,10,1,"256",128,0.1,0.9,0.99,4,60,35.7,96.40,95.66,runs/grid_20250929-061848/models/m633_L1_U256_B128_lr0.1_m0.9_d0.99_s4_T10.bin,runs/grid_20250929-061848/logs/m633_L1_U256_B128_lr0.1_m0.9_d0.99_s4_T10.train.log
m634_L1_U256_B128_lr0.1_m0.91_d0.98_s4_T10,10,1,"256",128,0.1,0.91,0.98,4,60,33.2,96.40,95.60,runs/grid_20250929-061848/models/m634_L1_U256_B128_lr0.1_m0.91_d0.98_s4_T10.bin,runs/grid_20250929-061848/logs/m634_L1_U256_B128_lr0.1_m0.91_d0.98_s4_T10.train.log
m635_L1_U256_B128_lr0.1_m0.91_d0.985_s4_T10,10,1,"256",128,0.1,0.91,0.985,4,60,16.9,96.20,94.68,runs/grid_20250929-061848/models/m635_L1_U256_B128_lr0.1_m0.91_d0.985_s4_T10.bin,runs/grid_20250929-061848/logs/m635_L1_U256_B128_lr0.1_m0.91_d0.985_s4_T10.train.log
m636_L1_U256_B128_lr0.1_m0.91_d0.99_s4_T10,10,1,"256",128,0.1,0.91,0.99,4,60,20.8,96.20,95.36,runs/grid_20250929-061848/models/m636_L1_U256_B128_lr0.1_m0.91_d0.99_s4_T10.bin,runs/grid_20250929-061848/logs/m636_L1_U256_B128_lr0.1_m0.91_d0.99_s4_T10.train.log
m637_L1_U256_B128_lr0.1_m0.92_d0.98_s4_T10,10,1,"256",128,0.1,0.92,0.98,4,60,20.8,96.60,95.46,runs/grid_20250929-061848/models/m637_L1_U256_B128_lr0.1_m0.92_d0.98_s4_T10.bin,runs/grid_20250929-061848/logs/m637_L1_U256_B128_lr0.1_m0.92_d0.98_s4_T10.train.log
m638_L1_U256_B128_lr0.1_m0.92_d0.985_s4_T10,10,1,"256",128,0.1,0.92,0.985,4,60,21.1,96.60,95.49,runs/grid_20250929-061848/models/m638_L1_U256_B128_lr0.1_m0.92_d0.985_s4_T10.bin,runs/grid_20250929-061848/logs/m638_L1_U256_B128_lr0.1_m0.92_d0.985_s4_T10.train.log
m639_L1_U256_B128_lr0.1_m0.92_d0.99_s4_T10,10,1,"256",128,0.1,0.92,0.99,4,60,21.2,96.60,95.46,runs/grid_20250929-061848/models/m639_L1_U256_B128_lr0.1_m0.92_d0.99_s4_T10.bin,runs/grid_20250929-061848/logs/m639_L1_U256_B128_lr0.1_m0.92_d0.99_s4_T10.train.log
m640_L1_U256_B128_lr0.1_m0.93_d0.98_s4_T10,10,1,"256",128,0.1,0.93,0.98,4,60,27.8,96.70,95.73,runs/grid_20250929-061848/models/m640_L1_U256_B128_lr0.1_m0.93_d0.98_s4_T10.bin,runs/grid_20250929-061848/logs/m640_L1_U256_B128_lr0.1_m0.93_d0.98_s4_T10.train.log
m641_L1_U256_B128_lr0.1_m0.93_d0.985_s4_T10,10,1,"256",128,0.1,0.93,0.985,4,60,22.2,96.70,95.61,runs/grid_20250929-061848/models/m641_L1_U256_B128_lr0.1_m0.93_d0.985_s4_T10.bin,runs/grid_20250929-061848/logs/m641_L1_U256_B128_lr0.1_m0.93_d0.985_s4_T10.train.log
m642_L1_U256_B128_lr0.1_m0.93_d0.99_s4_T10,10,1,"256",128,0.1,0.93,0.99,4,60,21.8,96.70,95.56,runs/grid_20250929-061848/models/m642_L1_U256_B128_lr0.1_m0.93_d0.99_s4_T10.bin,runs/grid_20250929-061848/logs/m642_L1_U256_B128_lr0.1_m0.93_d0.99_s4_T10.train.log
m643_L1_U256_B128_lr0.1_m0.94_d0.98_s4_T10,10,1,"256",128,0.1,0.94,0.98,4,60,25.6,96.50,95.74,runs/grid_20250929-061848/models/m643_L1_U256_B128_lr0.1_m0.94_d0.98_s4_T10.bin,runs/grid_20250929-061848/logs/m643_L1_U256_B128_lr0.1_m0.94_d0.98_s4_T10.train.log
m644_L1_U256_B128_lr0.1_m0.94_d0.985_s4_T10,10,1,"256",128,0.1,0.94,0.985,4,60,33.1,96.70,95.81,runs/grid_20250929-061848/models/m644_L1_U256_B128_lr0.1_m0.94_d0.985_s4_T10.bin,runs/grid_20250929-061848/logs/m644_L1_U256_B128_lr0.1_m0.94_d0.985_s4_T10.train.log
m645_L1_U256_B128_lr0.1_m0.94_d0.99_s4_T10,10,1,"256",128,0.1,0.94,0.99,4,60,33.9,96.60,95.84,runs/grid_20250929-061848/models/m645_L1_U256_B128_lr0.1_m0.94_d0.99_s4_T10.bin,runs/grid_20250929-061848/logs/m645_L1_U256_B128_lr0.1_m0.94_d0.99_s4_T10.train.log
m646_L1_U256_B256_lr0.1_m0.9_d0.98_s4_T10,10,1,"256",256,0.1,0.9,0.98,4,60,26.5,96.00,95.14,runs/grid_20250929-061848/models/m646_L1_U256_B256_lr0.1_m0.9_d0.98_s4_T10.bin,runs/grid_20250929-061848/logs/m646_L1_U256_B256_lr0.1_m0.9_d0.98_s4_T10.train.log
m647_L1_U256_B256_lr0.1_m0.9_d0.985_s4_T10,10,1,"256",256,0.1,0.9,0.985,4,60,18.2,96.00,94.65,runs/grid_20250929-061848/models/m647_L1_U256_B256_lr0.1_m0.9_d0.985_s4_T10.bin,runs/grid_20250929-061848/logs/m647_L1_U256_B256_lr0.1_m0.9_d0.985_s4_T10.train.log
m648_L1_U256_B256_lr0.1_m0.9_d0.99_s4_T10,10,1,"256",256,0.1,0.9,0.99,4,60,18.1,95.90,94.63,runs/grid_20250929-061848/models/m648_L1_U256_B256_lr0.1_m0.9_d0.99_s4_T10.bin,runs/grid_20250929-061848/logs/m648_L1_U256_B256_lr0.1_m0.9_d0.99_s4_T10.train.log
m649_L1_U256_B256_lr0.1_m0.91_d0.98_s4_T10,10,1,"256",256,0.1,0.91,0.98,4,60,34.6,96.20,95.30,runs/grid_20250929-061848/models/m649_L1_U256_B256_lr0.1_m0.91_d0.98_s4_T10.bin,runs/grid_20250929-061848/logs/m649_L1_U256_B256_lr0.1_m0.91_d0.98_s4_T10.train.log
m650_L1_U256_B256_lr0.1_m0.91_d0.985_s4_T10,10,1,"256",256,0.1,0.91,0.985,4,60,34.4,96.20,95.35,runs/grid_20250929-061848/models/m650_L1_U256_B256_lr0.1_m0.91_d0.985_s4_T10.bin,runs/grid_20250929-061848/logs/m650_L1_U256_B256_lr0.1_m0.91_d0.985_s4_T10.train.log
m651_L1_U256_B256_lr0.1_m0.91_d0.99_s4_T10,10,1,"256",256,0.1,0.91,0.99,4,60,21.2,96.00,94.82,runs/grid_20250929-061848/models/m651_L1_U256_B256_lr0.1_m0.91_d0.99_s4_T10.bin,runs/grid_20250929-061848/logs/m651_L1_U256_B256_lr0.1_m0.91_d0.99_s4_T10.train.log
m652_L1_U256_B256_lr0.1_m0.92_d0.98_s4_T10,10,1,"256",256,0.1,0.92,0.98,4,60,28.1,96.00,95.34,runs/grid_20250929-061848/models/m652_L1_U256_B256_lr0.1_m0.92_d0.98_s4_T10.bin,runs/grid_20250929-061848/logs/m652_L1_U256_B256_lr0.1_m0.92_d0.98_s4_T10.train.log
m653_L1_U256_B256_lr0.1_m0.92_d0.985_s4_T10,10,1,"256",256,0.1,0.92,0.985,4,60,22.6,96.00,95.10,runs/grid_20250929-061848/models/m653_L1_U256_B256_lr0.1_m0.92_d0.985_s4_T10.bin,runs/grid_20250929-061848/logs/m653_L1_U256_B256_lr0.1_m0.92_d0.985_s4_T10.train.log
m654_L1_U256_B256_lr0.1_m0.92_d0.99_s4_T10,10,1,"256",256,0.1,0.92,0.99,4,60,23.1,96.00,95.07,runs/grid_20250929-061848/models/m654_L1_U256_B256_lr0.1_m0.92_d0.99_s4_T10.bin,runs/grid_20250929-061848/logs/m654_L1_U256_B256_lr0.1_m0.92_d0.99_s4_T10.train.log
m655_L1_U256_B256_lr0.1_m0.93_d0.98_s4_T10,10,1,"256",256,0.1,0.93,0.98,4,60,28.6,96.20,95.51,runs/grid_20250929-061848/models/m655_L1_U256_B256_lr0.1_m0.93_d0.98_s4_T10.bin,runs/grid_20250929-061848/logs/m655_L1_U256_B256_lr0.1_m0.93_d0.98_s4_T10.train.log
m656_L1_U256_B256_lr0.1_m0.93_d0.985_s4_T10,10,1,"256",256,0.1,0.93,0.985,4,60,29.8,96.20,95.56,runs/grid_20250929-061848/models/m656_L1_U256_B256_lr0.1_m0.93_d0.985_s4_T10.bin,runs/grid_20250929-061848/logs/m656_L1_U256_B256_lr0.1_m0.93_d0.985_s4_T10.train.log
m657_L1_U256_B256_lr0.1_m0.93_d0.99_s4_T10,10,1,"256",256,0.1,0.93,0.99,4,60,23.5,96.10,95.27,runs/grid_20250929-061848/models/m657_L1_U256_B256_lr0.1_m0.93_d0.99_s4_T10.bin,runs/grid_20250929-061848/logs/m657_L1_U256_B256_lr0.1_m0.93_d0.99_s4_T10.train.log
m658_L1_U256_B256_lr0.1_m0.94_d0.98_s4_T10,10,1,"256",256,0.1,0.94,0.98,4,60,37.1,96.30,95.55,runs/grid_20250929-061848/models/m658_L1_U256_B256_lr0.1_m0.94_d0.98_s4_T10.bin,runs/grid_20250929-061848/logs/m658_L1_U256_B256_lr0.1_m0.94_d0.98_s4_T10.train.log
m659_L1_U256_B256_lr0.1_m0.94_d0.985_s4_T10,10,1,"256",256,0.1,0.94,0.985,4,60,27.0,96.20,95.52,runs/grid_20250929-061848/models/m659_L1_U256_B256_lr0.1_m0.94_d0.985_s4_T10.bin,runs/grid_20250929-061848/logs/m659_L1_U256_B256_lr0.1_m0.94_d0.985_s4_T10.train.log
m660_L1_U256_B256_lr0.1_m0.94_d0.99_s4_T10,10,1,"256",256,0.1,0.94,0.99,4,60,21.9,96.00,95.49,runs/grid_20250929-061848/models/m660_L1_U256_B256_lr0.1_m0.94_d0.99_s4_T10.bin,runs/grid_20250929-061848/logs/m660_L1_U256_B256_lr0.1_m0.94_d0.99_s4_T10.train.log
m661_L1_U256_B512_lr0.1_m0.9_d0.98_s4_T10,10,1,"256",512,0.1,0.9,0.98,4,60,34.1,95.80,94.75,runs/grid_20250929-061848/models/m661_L1_U256_B512_lr0.1_m0.9_d0.98_s4_T10.bin,runs/grid_20250929-061848/logs/m661_L1_U256_B512_lr0.1_m0.9_d0.98_s4_T10.train.log
m662_L1_U256_B512_lr0.1_m0.9_d0.985_s4_T10,10,1,"256",512,0.1,0.9,0.985,4,60,34.9,95.80,94.80,runs/grid_20250929-061848/models/m662_L1_U256_B512_lr0.1_m0.9_d0.985_s4_T10.bin,runs/grid_20250929-061848/logs/m662_L1_U256_B512_lr0.1_m0.9_d0.985_s4_T10.train.log
m663_L1_U256_B512_lr0.1_m0.9_d0.99_s4_T10,10,1,"256",512,0.1,0.9,0.99,4,60,35.2,95.80,94.85,runs/grid_20250929-061848/models/m663_L1_U256_B512_lr0.1_m0.9_d0.99_s4_T10.bin,runs/grid_20250929-061848/logs/m663_L1_U256_B512_lr0.1_m0.9_d0.99_s4_T10.train.log
m664_L1_U256_B512_lr0.1_m0.91_d0.98_s4_T10,10,1,"256",512,0.1,0.91,0.98,4,60,29.6,95.90,94.83,runs/grid_20250929-061848/models/m664_L1_U256_B512_lr0.1_m0.91_d0.98_s4_T10.bin,runs/grid_20250929-061848/logs/m664_L1_U256_B512_lr0.1_m0.91_d0.98_s4_T10.train.log
m665_L1_U256_B512_lr0.1_m0.91_d0.985_s4_T10,10,1,"256",512,0.1,0.91,0.985,4,60,29.8,95.80,94.80,runs/grid_20250929-061848/models/m665_L1_U256_B512_lr0.1_m0.91_d0.985_s4_T10.bin,runs/grid_20250929-061848/logs/m665_L1_U256_B512_lr0.1_m0.91_d0.985_s4_T10.train.log
m666_L1_U256_B512_lr0.1_m0.91_d0.99_s4_T10,10,1,"256",512,0.1,0.91,0.99,4,60,29.5,95.90,94.81,runs/grid_20250929-061848/models/m666_L1_U256_B512_lr0.1_m0.91_d0.99_s4_T10.bin,runs/grid_20250929-061848/logs/m666_L1_U256_B512_lr0.1_m0.91_d0.99_s4_T10.train.log
m667_L1_U256_B512_lr0.1_m0.92_d0.98_s4_T10,10,1,"256",512,0.1,0.92,0.98,4,60,21.9,95.90,94.71,runs/grid_20250929-061848/models/m667_L1_U256_B512_lr0.1_m0.92_d0.98_s4_T10.bin,runs/grid_20250929-061848/logs/m667_L1_U256_B512_lr0.1_m0.92_d0.98_s4_T10.train.log
m668_L1_U256_B512_lr0.1_m0.92_d0.985_s4_T10,10,1,"256",512,0.1,0.92,0.985,4,60,22.0,95.90,94.67,runs/grid_20250929-061848/models/m668_L1_U256_B512_lr0.1_m0.92_d0.985_s4_T10.bin,runs/grid_20250929-061848/logs/m668_L1_U256_B512_lr0.1_m0.92_d0.985_s4_T10.train.log
m669_L1_U256_B512_lr0.1_m0.92_d0.99_s4_T10,10,1,"256",512,0.1,0.92,0.99,4,60,22.3,95.80,94.77,runs/grid_20250929-061848/models/m669_L1_U256_B512_lr0.1_m0.92_d0.99_s4_T10.bin,runs/grid_20250929-061848/logs/m669_L1_U256_B512_lr0.1_m0.92_d0.99_s4_T10.train.log
m670_L1_U256_B512_lr0.1_m0.93_d0.98_s4_T10,10,1,"256",512,0.1,0.93,0.98,4,60,22.0,96.10,94.70,runs/grid_20250929-061848/models/m670_L1_U256_B512_lr0.1_m0.93_d0.98_s4_T10.bin,runs/grid_20250929-061848/logs/m670_L1_U256_B512_lr0.1_m0.93_d0.98_s4_T10.train.log
m671_L1_U256_B512_lr0.1_m0.93_d0.985_s4_T10,10,1,"256",512,0.1,0.93,0.985,4,60,22.6,96.00,94.71,runs/grid_20250929-061848/models/m671_L1_U256_B512_lr0.1_m0.93_d0.985_s4_T10.bin,runs/grid_20250929-061848/logs/m671_L1_U256_B512_lr0.1_m0.93_d0.985_s4_T10.train.log
m672_L1_U256_B512_lr0.1_m0.93_d0.99_s4_T10,10,1,"256",512,0.1,0.93,0.99,4,60,22.5,96.20,94.68,runs/grid_20250929-061848/models/m672_L1_U256_B512_lr0.1_m0.93_d0.99_s4_T10.bin,runs/grid_20250929-061848/logs/m672_L1_U256_B512_lr0.1_m0.93_d0.99_s4_T10.train.log
m673_L1_U256_B512_lr0.1_m0.94_d0.98_s4_T10,10,1,"256",512,0.1,0.94,0.98,4,60,31.6,96.30,95.26,runs/grid_20250929-061848/models/m673_L1_U256_B512_lr0.1_m0.94_d0.98_s4_T10.bin,runs/grid_20250929-061848/logs/m673_L1_U256_B512_lr0.1_m0.94_d0.98_s4_T10.train.log
m674_L1_U256_B512_lr0.1_m0.94_d0.985_s4_T10,10,1,"256",512,0.1,0.94,0.985,4,60,21.5,96.20,94.86,runs/grid_20250929-061848/models/m674_L1_U256_B512_lr0.1_m0.94_d0.985_s4_T10.bin,runs/grid_20250929-061848/logs/m674_L1_U256_B512_lr0.1_m0.94_d0.985_s4_T10.train.log
m675_L1_U256_B512_lr0.1_m0.94_d0.99_s4_T10,10,1,"256",512,0.1,0.94,0.99,4,60,32.4,96.20,95.22,runs/grid_20250929-061848/models/m675_L1_U256_B512_lr0.1_m0.94_d0.99_s4_T10.bin,runs/grid_20250929-061848/logs/m675_L1_U256_B512_lr0.1_m0.94_d0.99_s4_T10.train.log
m676_L1_U64_B128_lr0.1_m0.9_d0.98_s4_T12,12,1,"64",128,0.1,0.9,0.98,4,60,5.2,96.20,94.96,runs/grid_20250929-061848/models/m676_L1_U64_B128_lr0.1_m0.9_d0.98_s4_T12.bin,runs/grid_20250929-061848/logs/m676_L1_U64_B128_lr0.1_m0.9_d0.98_s4_T12.train.log
m677_L1_U64_B128_lr0.1_m0.9_d0.985_s4_T12,12,1,"64",128,0.1,0.9,0.985,4,60,5.3,96.20,94.98,runs/grid_20250929-061848/models/m677_L1_U64_B128_lr0.1_m0.9_d0.985_s4_T12.bin,runs/grid_20250929-061848/logs/m677_L1_U64_B128_lr0.1_m0.9_d0.985_s4_T12.train.log
m678_L1_U64_B128_lr0.1_m0.9_d0.99_s4_T12,12,1,"64",128,0.1,0.9,0.99,4,60,5.3,96.10,95.06,runs/grid_20250929-061848/models/m678_L1_U64_B128_lr0.1_m0.9_d0.99_s4_T12.bin,runs/grid_20250929-061848/logs/m678_L1_U64_B128_lr0.1_m0.9_d0.99_s4_T12.train.log
m679_L1_U64_B128_lr0.1_m0.91_d0.98_s4_T12,12,1,"64",128,0.1,0.91,0.98,4,60,5.3,96.20,94.99,runs/grid_20250929-061848/models/m679_L1_U64_B128_lr0.1_m0.91_d0.98_s4_T12.bin,runs/grid_20250929-061848/logs/m679_L1_U64_B128_lr0.1_m0.91_d0.98_s4_T12.train.log
m680_L1_U64_B128_lr0.1_m0.91_d0.985_s4_T12,12,1,"64",128,0.1,0.91,0.985,4,60,5.3,96.20,94.90,runs/grid_20250929-061848/models/m680_L1_U64_B128_lr0.1_m0.91_d0.985_s4_T12.bin,runs/grid_20250929-061848/logs/m680_L1_U64_B128_lr0.1_m0.91_d0.985_s4_T12.train.log
m681_L1_U64_B128_lr0.1_m0.91_d0.99_s4_T12,12,1,"64",128,0.1,0.91,0.99,4,60,7.2,96.20,95.05,runs/grid_20250929-061848/models/m681_L1_U64_B128_lr0.1_m0.91_d0.99_s4_T12.bin,runs/grid_20250929-061848/logs/m681_L1_U64_B128_lr0.1_m0.91_d0.99_s4_T12.train.log
